"gene","Baseline.lfc","Baseline.padj","Middle.lfc","Middle.padj","Transitional/Late.lfc","Transitional/Late.padj"
"NLRP3",0.045182015788213,0.889518893729343,-0.0601440164671292,0.930969493489225,-1.09449943804066,0.00203942628568184
"NOD1",0.597021104650499,0.050281524229643,-0.327296334376993,0.547517072557079,-0.607593885197828,0.128790793450062
"NOD2",0.212911038645112,0.539314965410956,0.211133718559726,0.546569100245798,-0.521901768629617,0.0738381769363613
"NOTCH1",1.11358975365648,0.050281524229643,0.429700559778768,0.404080353558812,-0.0430725538231069,0.867070658173782
"NOTCH2",-0.473325197742222,0.0651314315938245,-0.142633352367374,0.725982280400052,0.684117623958235,0.00213774900284961
"NOX1",NA,NA,NA,NA,-0.286641910956069,0.409395064528387
"NR3C1",-0.424946095627345,0.128399305748178,-0.319107799404355,0.503861423606948,0.240586084168305,0.355046587063326
"NT5E",NA,NA,-0.659517244078702,0.466959086585395,-0.258467962531319,0.365865395600279
"NUP107",-0.365552959541452,0.121290414237818,-0.505669495782434,0.520301682582913,0.0747216130291779,0.777643595933018
"OAS1",-1.40850953723954,0.0792848764772222,0.623917835661539,0.303874168093537,-0.715723011560241,0.153753610835512
"OAS2",-0.814782442571873,0.050281524229643,0.293499644883429,0.488274610231245,-1.10086227900324,0.00281561793380691
"OAS3",-0.105881111480753,0.809893961873225,0.656421337257305,0.294393631837796,-1.10784050191029,0.0273133207784016
"OASL",-0.0267603579065803,0.952911948753603,0.237801547840629,0.547517072557079,-0.942491909369162,0.0282188782205061
"OAZ1",-0.488603874789145,0.591497638428108,-0.120254414978941,0.887925118800806,0.00677474473464912,0.986353305694849
"OXER1",0.764318038548516,0.0420143322093905,-0.101161400262383,0.908945003886069,0.245626650896728,0.11996543470774
"PAX5",0.621874532261592,0.0658792417115867,-0.232974084645082,0.766854726950999,NA,NA
"PDCD1",1.23645651294701,0.0658792417115867,0.358113839233567,0.725982280400052,-0.381160014830851,0.344119544848363
"PDCD1LG2",-0.223535788072883,0.406917204060251,0.0197265919063128,0.974224034181668,-0.408842705206218,0.153721620348437
"PDCD2",0.253696052839524,0.455073206189156,-0.161977965529245,0.766044048475867,-0.463112878395479,0.126350780408266
"PDGFA",-0.19128735423211,0.452391513301493,NA,NA,0.184384714512362,0.222679217569625
"PDGFB",0.0385040631166182,0.903764194311227,0.019668659747083,0.975984469482266,0.544551510798884,0.134243056190388
"PDGFRB",NA,NA,-0.149956073607984,0.875898030260599,NA,NA
"PECAM1",-0.44342329061965,0.108301563599152,0.0709131957407312,0.925772792238347,0.66993568290113,0.00288129714483489
"PIGR",NA,NA,NA,NA,0.209533055631514,0.164304574161703
"PIK3C2G",-0.131104573474267,0.582632172409256,-0.838319505891973,0.454637649778811,-0.190624174105771,0.513913132611867
"PLA2G2A",NA,NA,NA,NA,-0.898797128864278,0.00737268843178216
"PLA2G4A",-0.234269275775739,0.540421618347099,-0.155533377865906,0.887302282540463,-0.47516053341629,0.0803445248341622
"PLA2G6",0.289930260476519,0.359247305029745,-0.767637425832278,0.346384907869684,0.251751982833101,0.128790793450062
"PLAU",NA,NA,0.615583469098456,0.545973238063163,0.19220453420732,0.234323373061367
"PLAUR",0.659407921811153,0.314325645362542,0.866679033132931,0.367487347780171,-1.61880630300178,0.000845696440131439
"PLCB1",-0.196702543551432,0.568342748432365,NA,NA,0.725706001840956,0.000634910400037076
"PMCH",NA,NA,-0.914554492700497,0.444223576274288,-1.20989603730312,0.00974325485771886
"PML",1.27316636140637,0.0420143322093905,0.646812041708202,0.402684234001955,-0.841832933880276,0.00863809302129718
"POLR2A",-0.108357356746604,0.691146196715535,-0.0403729868689311,0.932308295316066,0.544324137047145,0.009930003228442
"POU2F2",0.386692450053677,0.320382653953655,0.408442650682277,0.702907595860348,1.0013229708249,0.000792601686909284
"PPARG",NA,NA,NA,NA,-0.473459066555944,0.157498956426349
"PPBP",-0.413315831481661,0.467328225033696,-0.12065504063931,0.903050791380447,1.2581921155393,0.00295480804006639
"PPIA",-0.0789431098202744,0.779571485299596,-0.656913223998576,0.287501304231225,-0.518464291627341,0.0508781360840097
"PPP1R12B",-0.0439645011483298,0.895939348245471,-0.387306439851564,0.682286022972205,0.682969499486604,0.00802204705427897
"PRDM1",-0.0952451128443208,0.819978776119238,0.0166502737621048,0.971294029381405,0.121592451575824,0.641684768328974
"PRF1",0.277390482789485,0.683390787391487,-0.425250681697227,0.668121742666628,-0.794577002046337,0.033793707996485
"PRG2",NA,NA,NA,NA,-0.20945992310803,0.817778805731646
"PRKCA",0.104374874998437,0.744167271771786,-0.731228186666152,0.367487347780171,0.363456942713736,0.108397474496228
"PRKCB",-0.249721129685357,0.252041082897979,0.0100425557671784,0.97583630837123,-0.106013376794268,0.601317297862933
"PRKCD",-0.24871998754649,0.559370055478093,0.417403009955665,0.371879406221112,0.451681896465473,0.0810282827065207
"PSMB10",0.620127521025561,0.13824110271582,0.173214782187019,0.73078674151611,-0.755825915341354,0.0252132093390341
"PSMB5",0.0597049490399151,0.795271416291392,0.242699492412401,0.648001574186367,-0.315720842599333,0.179197101681243
"PSMB7",-0.204223561478711,0.392543207284871,-0.28476677476463,0.477999540193815,-0.210596599655208,0.318031281124353
"PSMB8",-0.111328640081087,0.76511987141087,0.260004083928026,0.471569425035421,-0.317294328662998,0.151809916500046
"PSMB9",0.252020465323918,0.451843794205191,0.462881512240681,0.371879406221112,-0.468892850758724,0.0320837008339765
"PSMC2",-0.418165408913953,0.357848211476031,-0.367554709678018,0.421289711945906,-0.392375896671769,0.0829940730188774
"PSMD7",-0.441380330397491,0.13824110271582,-0.45042183423138,0.333491867204706,-0.264820791116215,0.159368119847626
"PTAFR",0.534221592199597,0.303411243986253,0.767141685126125,0.324797067689694,-0.932653544057887,0.0352763102321252
"PTGDR2",NA,NA,NA,NA,0.381650267057299,0.00731627316521164
"PTGER2",0.39523632634369,0.168806505567152,0.341342978528767,0.705933699661433,0.232981791310669,0.292164660625944
"PTGER3",0.747390795305567,0.108301563599152,-0.781050510372514,0.444223576274288,0.303852267769967,0.284932723583183
"PTGER4",0.0723048850616905,0.859151227040112,0.177535312230422,0.73078674151611,0.289251381536952,0.114174377258188
"PTGFR",NA,NA,-1.43697366875334,0.353946374377897,-0.809003957342687,0.10119443382923
"PTGIR",0.177803340641108,0.695870676630877,-0.161763656724441,0.904239392408198,0.736987849796349,0.00114548458763339
"PTGS1",-0.156034329897985,0.695870676630877,-0.560427177924586,0.444223576274288,1.06505180599602,0.000607483433501758
"PTGS2",1.76777647812639,0.0446529864506435,0.729806790750862,0.371879406221112,-0.0124661778416453,0.981920021348389
"PTK2",-0.259499322614428,0.504457762541051,-0.230149628068547,0.605219500882007,1.19519759281992,0.000178991099336269
"PTPN2",-0.346501708494754,0.236374177184412,0.107433039680265,0.855206577245221,0.00897615910113103,0.974988405211842
"PTPN22",0.0312060918446431,0.938917314570098,-0.0758302842555851,0.915724511053013,-0.30398825208442,0.2483138997458
"PTPN6",0.867018616853803,0.050281524229643,0.269509107758061,0.611853101480842,-0.468520448990118,0.150369291678013
"PTPRC",-0.2480472639993,0.352368374695151,-0.110931299419628,0.813630414972154,0.122371107938285,0.563050551209871
"PYCARD",-0.0393563419556333,0.895939348245471,0.333343139252349,0.444223576274288,-0.632976693879449,0.0162800675756576
"RAC1",-0.387024979966945,0.295973970348021,0.0777723989647523,0.899128825348437,0.888642724778467,0.000792601686909284
"RAF1",0.589923397725679,0.108301563599152,0.110581214520765,0.833766656760133,-0.276376446835835,0.106709477522785
"RAG1",-0.214973857314813,0.715927322792651,-0.515916879414619,0.568016722896572,-0.239247753965447,0.351158651447563
"RAG2",NA,NA,NA,NA,-0.0321697778477734,0.896202999048441
"RAPGEF2",0.486977387768906,0.176350848822307,-0.795135492065294,0.433852607643182,-1.4258461190699,0.00198911487883008
"RARRES3",-0.339871991467174,0.338114252787726,-0.135868255636055,0.813630414972154,-0.447816724252649,0.0650862925928129
"RELA",0.67893158769755,0.0449776826971502,0.369336931315753,0.404062757632644,-0.422360944306074,0.12544201956736
"RELB",0.434414148240443,0.257915633390001,0.231706604139977,0.816661233933368,0.0653250322254353,0.826436815848633
"REPS1",0.0281755152822072,0.931618379322849,-0.419644316786606,0.441326709184024,-0.00409711196981988,0.988018255724723
"RHOA",0.0152108425795277,0.946153958294277,-0.0824058765655504,0.883808893108192,0.224238820847892,0.217351370583912
"RIPK1",0.0651913386612888,0.831367586723719,0.102291916354378,0.883808893108192,0.403347093502639,0.0891092313139834
"RIPK2",-0.330871340911795,0.259486555068433,-0.246098784600977,0.630382308629551,0.196844599699562,0.432782267415456
"RNASEL",-0.12678290791984,0.705872061922965,-0.119792744457631,0.852120224226414,-0.342029667394086,0.283836453064206
"ROCK2",-0.096232427506723,0.695870676630877,-0.239662460014922,0.477999540193815,-0.117114269976389,0.533058244512981
"RORC",NA,NA,NA,NA,0.0611455546154165,0.777931051115503
"RPS6KA5",-0.386191973358716,0.224517959190572,-0.774134232395656,0.266180644526704,0.166847372065847,0.377018990259573
"RUNX1",-0.100947518705645,0.732629096407527,-0.0462929436623778,0.92604946564206,0.94678033635617,0.00187273855660242
"S100A8",0.092333387213472,0.939062694594241,0.691199529916798,0.38502015362719,-3.23243978712745,0.000167541018012647
"S100A9",0.0838666401663435,0.939210422405198,0.69178672995821,0.346384907869684,-2.90864899690027,0.000178991099336269
"S1PR1",-0.123462022552053,0.695870676630877,-0.225661068748865,0.676723184982114,0.421407100719753,0.0880731560471895
"SDHA",-0.188262149019794,0.413163013700972,-0.162890001436743,0.679183454624855,0.431566753968969,0.0342630163154917
"SELL",-0.555312627984136,0.295973970348021,0.239490403480332,0.568016722896572,-0.783108119878152,0.00149724397659037
"SELPLG",1.07800476845968,0.0374910446181098,0.616813863369995,0.353453816962595,-0.935292584492734,0.0101700471978854
"SERPING1",NA,NA,0.289780556326065,0.649158027300438,-1.69375697619732,0.030764439653648
"SH2D1A",0.250044350780357,0.680040044568247,-0.226753079094618,0.855206577245221,0.182922550217924,0.601317297862933
"SHC1",0.155886525938069,0.589628287440809,-0.0446726207399939,0.950188191718465,0.13569026973471,0.410558992819617
"SIGIRR",1.88478099652338,0.0374910446181098,0.232250515109483,0.725982280400052,0.449404538026089,0.190856808204031
"SIGLEC1",NA,NA,0.662880138657565,0.503861423606948,-0.163281183967253,0.69622135406214
"SIRPA",0.189648167471869,0.738834930434723,0.551849450540562,0.303874168093537,-0.010134519696912,0.982773037394011
"SKI",1.64816397722569,0.0374910446181098,0.173603454315251,0.749184056479954,0.0451457603034209,0.873326943032682
"SLAMF1",-0.203200554812266,0.537795701902816,-0.278268929136474,0.628133023062089,0.806982745043632,0.00635594002923332
"SLAMF6",-0.10176491568004,0.821724181810816,0.0804280838151206,0.91724751838429,0.296882564554243,0.385497403902092
"SLAMF7",-0.216031132649817,0.695870676630877,-0.322798695097919,0.720666251236467,0.415433031156454,0.284932723583183
"SLC2A1",-0.476353632925734,0.508687771844736,-0.185202889846975,0.87790501263783,-0.603515921165569,0.290902053747595
"SMAD2",-0.403115293715061,0.100961727134593,-0.165580341887565,0.687122860976605,0.379913168467992,0.0743966390707883
"SMAD3",-0.211407085768194,0.667814987793606,-0.371439263951859,0.687301273171341,0.914642612939114,0.0185311145654604
"SMAD5",-0.186456444983083,0.559370055478093,-1.18848851653784,0.284558706627723,-0.313145972562411,0.467252966450349
"SMAD7",0.557779126227948,0.303411243986253,0.207342890686443,0.792998837808121,0.813896811697641,0.00426508248223934
"SMPD3",NA,NA,NA,NA,0.308334987604933,0.0335796127677783
"SOCS1",0.693083388309482,0.259486555068433,0.546708590005748,0.444223576274288,-1.71111722153264,0.00379464188715308
"SOCS3",0.987433887864951,0.217206159558762,0.908079548505011,0.303874168093537,-1.76783694062248,6.046498611656e-05
"SPP1",NA,NA,NA,NA,0.198843651948714,0.237379780405584
"SRC",-0.00349807889566556,0.990836620871229,0.311058678309977,0.557729177695542,1.00773493722435,0.000295893843472617
"STAT1",-0.339418128734945,0.314325645362542,-0.0111352006073577,0.974626316357233,-0.0661270559087619,0.864628645615094
"STAT2",-0.352506975515654,0.295973970348021,0.31422822671485,0.433852607643182,-0.334819895014519,0.40386165493208
"STAT3",-0.235867583021397,0.271024697215709,0.324176183776022,0.429416313918868,0.0488856291039514,0.868896697680528
"STAT4",-0.0902411734935971,0.789589730408624,-0.619466841970317,0.284558706627723,0.634316246443097,0.0167426668454188
"STAT5A",0.27092632871137,0.339135558039908,0.365213974004183,0.466959086585395,0.293901654235803,0.217822915085133
"STAT5B",0.00312442626682952,0.990640016487093,0.30324024621441,0.460870683265676,0.470820816972875,0.0500426619547068
"STAT6",0.678104823215387,0.0578726568834987,0.10294667177032,0.87790501263783,0.579981352410345,0.00885673932238932
"SYK",-0.604392028303819,0.13824110271582,0.325763469609779,0.487707071887617,0.19946125039724,0.51795611185176
"TAGAP",-0.384439794054714,0.155324733837714,0.0719100139606361,0.908945003886069,0.295452379100475,0.292335817202962
"TAL1",-0.595915600692053,0.439329120630638,-0.575896950669124,0.628133023062089,0.0656289161543953,0.901446499048533
"TAP1",-0.150452218391374,0.641928715285393,0.190389016080408,0.656805521624277,-0.298753711287091,0.319526991816664
"TAP2",1.28059130513903,0.0374910446181098,0.449663532661612,0.545973238063163,-0.756256971303436,0.0584065643427173
"TAPBP",0.682159640181201,0.122775167846832,0.395338919932328,0.367487347780171,-0.181182888274019,0.403525971876291
"TARP",-0.290263946241026,0.671254152385945,-0.548957690776874,0.626450592540897,0.928769428364747,0.0115907012368644
"TBK1",0.0322539214651041,0.895939348245471,-0.0624397536488726,0.908945003886069,-0.665986736359214,0.00579431101092956
"TBP",-0.381923324111231,0.486769572967835,-0.413717036626109,0.688523117462791,0.591388999590431,0.0976035539058631
"TBX21",0.422243305429772,0.481477618615146,-0.058609773462857,0.953632070663508,0.988053903160589,0.0243160861603462
"TBXA2R",0.787065043735413,0.0374910446181098,-0.173551157335715,0.875898030260599,0.256038871369753,0.0912901373249877
"TCF4",-0.731306845202506,0.067658146451247,-0.734014611627543,0.431621852300335,-0.190706972708774,0.582465736667542
"TCF7",1.19675282592841,0.050281524229643,-0.243105307293066,0.855206577245221,1.34834283425882,1.5982445528981e-05
"TFRC",-0.381857441985122,0.390809091671674,-0.223451924148641,0.668121742666628,-0.755639821419466,0.0550521691912635
"TGFB1",0.425112724742782,0.236374177184412,-0.0673386722491056,0.908945003886069,0.990245976366229,0.000792601686909284
"TGFB2",-0.431698048417361,0.259486555068433,-1.42169095568841,0.281672579356394,-0.293593454872576,0.41349063399077
"TGFBI",0.0841631884482084,0.838987735358543,0.127066109979313,0.908945003886069,0.364164018853235,0.607438304005603
"TGFBR1",-0.247253074103936,0.427744233254103,-0.450550064078804,0.371879406221112,0.145255965211188,0.532503707959603
"TGFBR2",0.0627607050914261,0.819978776119238,0.190122396433122,0.676723184982114,0.464706972360105,0.0389892705960571
"THBS1",-0.294894529413023,0.659249621733548,-1.05440938442404,0.303874168093537,-0.365722739977187,0.342457778259198
"THY1",-0.147181582151271,0.776390558072165,NA,NA,0.433248156160113,0.0122661509086855
"TICAM1",0.0382560390303643,0.91732486916484,0.55994422532346,0.421289711945906,-0.00686114010308625,0.97385000653962
"TIGIT",0.00690847999489286,0.980408501673069,-0.333862359871953,0.466959086585395,-1.11082501638827,0.00305005126718866
"TIRAP",0.636158515930307,0.0374910446181098,-0.126925558183415,0.855206577245221,0.652565291925778,0.0127385195579377
"TLR1",-0.373873298870894,0.482640721525484,-0.148438474245363,0.816661233933368,-0.721547595948087,0.0226044560631425
"TLR2",-0.294442764905851,0.664216632248657,0.116719609430712,0.830175986805936,-0.707714955739696,0.106910226849522
"TLR3",-0.296201072307275,0.168806505567152,-0.621623977774355,0.471569425035421,-0.17000092352956,0.477982340052193
"TLR4",-0.674569878270226,0.354345252970166,0.133795710964703,0.855206577245221,-1.06646219075454,0.0419528582199717
"TLR5",-0.11444277821539,0.888764596689501,0.853498239699809,0.353946374377897,-0.252597309737142,0.463977176762368
"TLR6",-0.13941175499912,0.809893961873225,0.18009677394379,0.792998837808121,-0.548213051929483,0.110833047417317
"TLR7",NA,NA,-1.3215139440287,0.266180644526704,-0.39545880919209,0.249331762270299
"TLR8",-0.533919252533883,0.314325645362542,0.0477637137174991,0.908945003886069,-0.177850449226487,0.63866066758989
"TLR9",0.0560300030789707,0.744167271771786,0.10187062731247,0.910209422649011,0.22571335433905,0.110451384006198
"TMEM173",0.585108517529547,0.0568234189750667,0.942318905461246,0.287501304231225,-0.758874885904023,0.00663424950450096
"TNF",-0.248481967653528,0.502013980196384,-0.470895929922736,0.546569100245798,1.34350935608171,0.000227155197460272
"TNFAIP3",0.564941078075044,0.243436827240399,0.362543462767773,0.421289711945906,0.295349766223994,0.266193410461579
"TNFAIP6",NA,NA,NA,NA,-0.00415411701561386,0.988018255724723
"TNFRSF11A",NA,NA,NA,NA,0.386086293002955,0.0508781360840097
"TNFRSF13C",1.3701022316723,0.0511792057376978,0.757252344929571,0.41419642564848,-0.30830070224594,0.288789434003202
"TNFRSF14",0.677664575284674,0.100961727134593,0.46674293634819,0.460870683265676,-0.12581503673899,0.726109772567457
"TNFRSF17",-0.460544874558233,0.149414296296301,NA,NA,0.0218828084611724,0.930062279046153
"TNFRSF18",NA,NA,-0.29622663936692,0.643225487345044,-0.897875942882704,0.0162800675756576
"TNFRSF1B",0.628542989106817,0.100961727134593,0.535675607341881,0.322458190692996,0.233089225191586,0.361885760229974
"TNFRSF4",NA,NA,-0.446452546163165,0.477999540193815,-0.346979469206226,0.220709498435328
"TNFRSF9",0.0343228012853567,0.928500401441006,NA,NA,-0.0729600147246892,0.77684765929364
"TNFSF10",0.0296266945913182,0.94714224631568,-0.377402139880497,0.610896020694204,-0.628688222783007,0.0575006175812073
"TNFSF11",0.159239517729041,0.583951858559498,0.333128797060708,0.73078674151611,-0.338151402494134,0.183811547158736
"TNFSF12",0.25023509833035,0.314325645362542,0.236575079242535,0.630382308629551,0.552226278999552,0.0506082147097018
"TNFSF13",-0.195588967699319,0.521855387368099,0.327137098939073,0.546569100245798,-0.127213430063864,0.823548715460113
"TNFSF13B",-0.417972738851804,0.168806505567152,0.424544536321607,0.371879406221112,-1.01531592136364,0.0786537528335807
"TNFSF14",-0.19452987512211,0.686241822271568,-0.618415708338378,0.454637649778811,1.16380582305336,0.000287520854313783
"TNFSF15",NA,NA,NA,NA,-0.0017818510260863,0.993542878022863
"TNFSF18",NA,NA,-0.798264553802871,0.460870683265676,-0.792587255035214,0.0709515344624672
"TNFSF4",-0.250326259186996,0.338114252787726,-0.811332887906766,0.367487347780171,-0.683171932637511,0.0331544011268808
"TNFSF8",0.0281260141245658,0.938917314570098,0.0439717802128037,0.936320210200911,-0.0982862319280997,0.641684768328974
"TOLLIP",1.00643612105949,0.0374910446181098,0.302927360253464,0.593135194074064,-0.350892080037517,0.177216217670906
"TP53",0.336525906260584,0.352368374695151,0.101258122321619,0.887925118800806,0.439664742990396,0.137514161154837
"TRADD",0.65086843465496,0.108301563599152,0.480979280601839,0.433852607643182,-0.0128341380144459,0.96847028550161
"TRAF1",0.0527780258092747,0.886023868037929,0.153267305116007,0.899128825348437,0.261833947281086,0.334649043370168
"TRAF2",0.854801490882065,0.0892081946786173,0.446739925851063,0.441844882197514,0.0949970432129463,0.719440783766332
"TRAF3",-0.159014938054198,0.572010921132878,-0.444489023735204,0.466959086585395,-0.275595636768831,0.334322835908244
"TRAF4",0.277678170190065,0.357848211476031,-0.0981498098886764,0.908945003886069,0.467100613668961,0.0912901373249877
"TRAF5",-0.0893629165537666,0.834942841106908,-0.514221033479819,0.626450592540897,0.887147807576304,0.0141144435304358
"TRAF6",-0.47708071080519,0.120527429275074,-0.381352321662486,0.434883467552796,-0.0552877346705252,0.788511161099356
"TRIM39",-0.145202836003741,0.602493044440935,0.215860779942934,0.850637913242088,0.793742799307599,0.0110321611843052
"TSLP",0.0567281807957603,0.87919904169213,-1.10363381997076,0.371879406221112,-1.46274101570195,0.00579431101092956
"TUBB",-0.488105716694422,0.176484715782166,-0.343293786661224,0.471569425035421,0.390228001227863,0.167345585237778
"TWIST2",NA,NA,NA,NA,0.162439955566629,0.378584994959169
"TYK2",0.45187264624883,0.14839419918933,0.187300412117302,0.618206077586752,0.448706721856642,0.0397275002855827
"TYROBP",-0.150431033109118,0.702284292887513,0.123845601298104,0.816661233933368,0.235280259477207,0.447885260801852
"UBB",-0.257915667096302,0.735104598521145,-0.180284578063219,0.852502046391561,0.318893580351656,0.422759580389075
"UBE2L3",-0.135742663855492,0.732629096407527,0.0774174541193311,0.881388652162632,0.406378514061876,0.0389892705960571
"USP9Y",-0.261773108917724,0.438316400457697,-0.349300894949089,0.421289711945906,0.168438348625655,0.451716954848168
"VCAM1",NA,NA,-0.866467654982587,0.466959086585395,-1.19690586253156,0.0320837008339765
"XBP1",-0.386406707060186,0.317652389137374,-0.243075097685884,0.503861423606948,-0.0367474500012275,0.873326943032682
"XCL1",-0.72696505690222,0.120527429275074,-0.460941012241268,0.681582169774571,1.24128150853286,0.000593000613797252
"XCR1",0.0208877472876834,0.928005871528107,-0.512685463000101,0.454637649778811,0.119472586325799,0.567195657813257
"ZAP70",1.05812528627983,0.0727860887612314,-0.0439441965300276,0.957379379693103,-0.219503239060387,0.518818518730737
"ZBTB16",NA,NA,NA,NA,0.252036681709159,0.0759124824088015
"ZEB1",-0.137440343010119,0.691275951310736,-1.01967330924192,0.333491867204706,-0.438996162414161,0.128790793450062
