"gene","Early.lfc","Early.padj","Late.lfc","Late.padj","Middle.lfc","Middle.padj"
"MAPK11",0.0192983349108253,0.955081795474887,0.338980938453111,0.225622586356191,-0.544349477081767,0.0517835968789546
"MAPK14",0.351961185948607,0.238654334415999,0.200715598391498,0.434111835666274,0.692928203308304,0.00839164373038707
"MAPK3",-0.0766332086343446,0.810989540694868,0.491175720463248,0.0322079966627398,-0.120323944691691,0.662372923910614
"MAPK8",-0.231391429833968,0.625730053521622,0.134674812517667,0.719502017530442,-0.437866776843188,0.227251946514434
"MAPKAPK2",-0.119155191366884,0.705180191402172,-0.0507062983074373,0.852578627904357,-0.340928404745345,0.162761407503638
"MAPKAPK5",-0.0887326357467746,0.722277534860975,-0.509198379323471,0.0037813627509696,-0.276437508469346,0.140549252122147
"MASP2",-0.153581549960544,0.791909033041625,0.797583282507367,0.0861497754680576,0.297615667191545,0.594791205011827
"MAVS",-0.215047231335026,0.369683425059653,0.101462105743967,0.649292352044912,-0.22810104908531,0.315222705488013
"MAX",0.350050938367716,0.113437251324715,-0.761561800763294,0.000156851404305265,-0.241687424550264,0.254051702974426
"MBL2",-0.109653345102025,0.796184882210943,0.469751974932233,0.160865991377359,-0.326927774979009,0.344283718102806
"MBP",0.164921957075164,0.663599973202063,-0.475291259201184,0.0640618812624567,0.584043629350877,0.0381610337097928
"MCL1",0.565674932208864,0.0172939269829645,0.0152627355275694,0.957387091792905,1.08249468422197,2.68277888096882e-05
"MEF2A",-0.247080842275838,0.352793147398911,-0.481886150566366,0.0229438116141612,-0.424462850323303,0.0651381799352264
"MEF2BNB",0.0903021159275035,0.754512175697045,0.0823307461061455,0.727440129252964,0.324880811008701,0.199913496754877
"MEF2C",0.310807033859011,0.238654334415999,-1.07083933886503,3.00797145394318e-06,-0.448614448926667,0.0575114680650436
"MEF2D",-0.26448425991774,0.131725274960179,-0.717796334516096,1.78216249292685e-05,-0.796053932820282,1.48299580231197e-05
"MIF",-0.264293433123518,0.352753107076375,1.0008734570555,3.51828170722031e-05,-0.299478977584933,0.22628214772143
"MKNK1",0.728389248350526,0.0303122787479525,0.0887246537503037,0.806479467432817,0.401381820619147,0.220934283980229
"MME",0.375703093423832,0.482037969615852,-1.01673791635635,0.0135511694644605,-1.09579991046287,0.0149628487447713
"MMP3",-0.177106006513363,0.391298613761201,-0.127516921933741,0.471526687467725,-0.414969023439645,0.0227633480385664
"MMP9",0.0524895698503727,0.935888936852992,1.41580324103074,0.00338971331652471,1.15444364475219,0.0262431161632155
"MR1",2.77669843487127,1.04704676385439e-11,1.71475142906015,6.9962179988763e-07,3.13795719599007,1.17754054604807e-11
"MRC1",0.0233604469902842,0.955081795474887,0.783281437783971,0.0446348935831468,0.930916648115466,0.0403291385551181
"MS4A1",-0.0314321609002715,0.961651549459771,-0.560461173197188,0.360844695914497,-0.733594307905644,0.255364484533761
"MS4A2",-0.23422376084157,0.70236047753352,1.11461475755339,0.00810834609124502,0.11496747841297,0.828024376466945
"MSR1",0.529305527397788,0.12295961914558,-0.123384407661522,0.692399017279474,0.667494592499287,0.0634195473458946
"MX1",6.06498653139857,8.42140848530576e-17,4.09454465691594,7.97695498131999e-12,5.81156914691114,6.11392405006418e-15
"MX2",3.99825052296656,1.61891864617028e-13,1.91553386780009,1.3176398752536e-06,3.29850027845248,3.29856399189599e-10
"MYC",0.0312061195872939,0.932716847633116,0.0138139098655339,0.966431446998122,-0.550845619277905,0.0428966407847757
"MYD88",0.718786302462455,0.00672915422301454,0.152986297307498,0.558485252262436,0.678208578286311,0.0102091016920371
"MYL2",-0.0585597936710522,0.875163312049262,-0.935500174414019,0.000247804140910677,-1.16841132234271,3.79613835155924e-05
"NCAM1",-0.0628867439897487,0.81447178496828,0.341594508313854,0.103241355205801,-0.0100513364179164,0.974677792890123
"NCF4",-0.0999839382006655,0.815471319246284,-0.0521848093563584,0.88826454230929,0.593864377877626,0.0772595893128448
"NCR1",-0.737985098761855,0.0435108143041129,0.0147014572476873,0.97692128776498,0.682348334039885,0.06768330968933
"NEFL",-0.153581549960544,0.606380366986525,0.104207646758272,0.671956072329738,-0.297626353254524,0.219157245388555
"NFATC1",0.187030568170442,0.47073958855629,-0.185208553676014,0.371876906353098,0.173889750714932,0.436893082633567
"NFATC2",-0.0919995127652786,0.870026553792749,-0.704465484372479,0.0688697305010962,-0.584932154666381,0.1611329200929
"NFATC3",-0.561499938453974,0.06215225727382,-1.18210179977609,4.75984140054678e-05,-1.19189522751333,0.000129520857625365
"NFE2L2",0.531024469493651,0.0364787056871665,-0.0979573379650507,0.699779868512125,0.476234282698091,0.0517835968789546
"NFIL3",-0.340079862582304,0.511752662450783,1.1984610450132,0.00231597524839107,0.877923625047011,0.0353236368573688
"NFKB1",-0.0402120641083528,0.877230506390477,0.148512636561437,0.45320918063166,-0.320504979443745,0.116217642997079
"NFKB2",-0.0395378053930049,0.919702100030888,0.205696143931672,0.467668049859716,0.0274226638861581,0.943417092356965
"NFKBIA",0.269985412616077,0.388446829729715,1.57685213698901,1.43542806644555e-07,1.65170400811281,3.08011005917619e-07
"NFKBIZ",-0.0846961954092613,0.796184882210943,-0.240616619916379,0.306907097133098,0.544072703088107,0.0270217864538954
"NLRP3",0.357042082788419,0.369683425059653,0.859562959619048,0.00629267442502422,0.661955779185194,0.0514296768572429
"NOD1",0.158796007224637,0.769943133628989,0.750930103619483,0.0419663139580915,0.919937571630725,0.0208490095344509
"NOD2",0.597930137545642,0.0296854180920181,0.35160898890719,0.155822062088331,0.86969667633929,0.00132791036374351
"NOTCH1",-0.443938164996239,0.213176312698064,0.327263013509693,0.265059544461365,0.36349943621749,0.248271525267698
"NOTCH2",0.00913577941131472,0.961651549459771,-0.94158311302431,2.12698407711114e-06,-0.1447594899903,0.469009014894023
"NOX1",-0.153581549960544,0.751631315658612,0.512323595204234,0.18488581669412,0.10923180926463,0.822996316031536
"NR3C1",-0.0954354729608262,0.785793152006846,-0.614141335475004,0.0117336592383291,-0.557905579452912,0.0353236368573688
"NT5E",-0.24636608086478,0.434353831200456,0.618689329275092,0.0251155579393323,-0.00294330869296022,0.994654709570845
"NUP107",-0.141808589937002,0.694589714569513,0.0323159180893562,0.916853707721971,-0.686276647818905,0.01332118367524
"OAS1",3.73496860440317,2.31232770483926e-10,2.41970459501352,1.3176398752536e-06,3.94907915329568,8.25633044548997e-10
"OAS2",4.37917469961098,6.30750401533344e-17,2.71287632365052,3.53316552574158e-11,4.18202071940928,6.11392405006418e-15
"OAS3",4.57843113177656,3.76273611838414e-14,2.96504034706389,1.98477775856594e-09,4.47150188786955,1.35761694002653e-12
"OASL",4.96094603264934,5.34706913174588e-17,3.92268485969814,7.26082648960421e-14,5.12977469463661,1.24781135378527e-15
"OAZ1",-0.293204672576511,0.513235356835059,-2.13562439027211,1.4626739708947e-07,-1.70042799433405,2.68277888096882e-05
"OXER1",-0.443777068953369,0.0510423408580047,-0.313448818356811,0.134714026652245,-0.557771825694778,0.0150966521790567
"PAX5",-0.356931807689526,0.201606457280381,-0.693550428473686,0.00270722570706011,-0.520381328959731,0.0454142330760619
"PDCD1",-0.339705595203921,0.625730053521622,0.9723962524965,0.0447490896386045,-0.0447123042626023,0.952635559319251
"PDCD1LG2",0.758739439466741,0.00366194980066169,0.972257998330349,0.000154458101274019,2.01482458792693,2.23412454007646e-09
"PDCD2",-0.257476540135256,0.482037969615852,0.54472348012801,0.0446348935831468,-0.000796951948166758,0.997422575473561
"PDGFA",-0.0767825707057455,0.805534302030722,-0.293888719065055,0.17939868678863,-0.835545945753456,0.000431831170817291
"PDGFB",0.0331832690342155,0.941586046865423,-0.0884373218803312,0.81918179633899,-0.0474422444482085,0.920732373989549
"PDGFRB",-0.153581549960544,0.525350208110114,-0.222364607015365,0.234040957234118,-0.162178361553408,0.468862107445606
"PECAM1",0.0331443271462639,0.919612345234959,-0.29076149705884,0.195315221185474,-0.162197543811887,0.526008997385112
"PIGR",-0.153581549960544,0.358143278397416,-0.0629162310515525,0.681781301426357,-0.58141826051902,0.000165450458057834
"PIK3C2G",-0.345394341396931,0.439106329842756,0.152784668755783,0.72157194651194,0.0992274190487512,0.841765477176109
"PLA2G2A",-0.0651888825059981,0.877230506390477,1.00134979185516,0.00549589175326258,-0.289426237985206,0.431484029448583
"PLA2G4A",0.578762652270948,0.0135670970957886,0.731461122004521,0.000767110467204038,0.372030132128577,0.108373189502259
"PLA2G6",-0.281232986498902,0.238654334415999,-0.13169364463622,0.543386217098021,0.264648819655623,0.293044986270109
"PLAU",-0.207629750666532,0.434353831200456,-0.102390607066165,0.66375340555865,0.814979131274876,0.00338881651854406
"PLAUR",-0.558807246338219,0.397498626953181,1.95332539447148,0.00025631039503462,0.74740986574079,0.177606766481956
"PLCB1",-0.176755817929078,0.670560330675494,-1.42444679263262,1.87448512275637e-06,-1.57263813675384,1.18788292848146e-06
"PMCH",-0.135937408575921,0.813515382639862,1.3252585217814,0.00680867084048574,0.316389104530784,0.585501188848343
"PML",2.55442005330892,2.97049275233544e-08,1.94797454108923,3.89694141869327e-06,3.22641310520253,1.26828588778198e-09
"POLR2A",0.181540438460138,0.501813100379032,-0.466103714369876,0.0220718379841082,-0.282421757753305,0.20692897124132
"POU2F2",0.349480949294676,0.39115191921697,-0.432490710317488,0.169446618229944,-0.247113268114934,0.509092696981459
"PPARG",-0.153581549960544,0.74882379629699,0.638003442778595,0.0862791080636566,0.0181789318984249,0.974168373155645
"PPBP",0.0116524516611776,0.973131066090448,-1.4957789855183,1.44860286823948e-05,-1.36077122607049,0.000167715339200421
"PPIA",-0.122239725193541,0.746918042566869,0.962038258253832,0.000381050834995512,-0.312310972048879,0.273654559425383
"PPP1R12B",-0.124936143969938,0.774657098814673,-1.04559891001206,0.000504091063201872,-1.12302174676443,0.000662036117231261
"PRDM1",0.62562655440615,0.0248515466610724,0.228150031041157,0.381796006876562,0.494922718693216,0.0676245394712292
"PRF1",-0.31594597610996,0.641730810008336,1.55260818913763,0.00200450560908009,0.168324156382981,0.777555134128719
"PRG2",-0.279980937384764,0.625730053521622,1.02710750367279,0.0254839948768917,-0.766179746053671,0.0764278247379768
"PRKCA",0.0698317849569952,0.818516189326128,0.0379100936201189,0.887833395573734,-0.160728715327842,0.54138155743418
"PRKCB",0.282282143524311,0.247841389688763,0.216114308753328,0.28592571582257,0.0482266518813148,0.842764009205621
"PRKCD",0.460447920157112,0.148448677759065,-0.256085029758855,0.369618901329715,0.0217919794193442,0.957722322302849
"PSMB10",0.604482707178695,0.0408939169628171,1.36916571467997,3.24652747146317e-06,1.24997642681771,4.72615801641566e-05
"PSMB5",0.121185890522776,0.697555506156237,0.763990781983191,0.000679805902999951,0.521169392728032,0.0266024749605361
"PSMB7",-0.163579339305413,0.565171598495881,0.359702341687514,0.0846176579412258,-0.488831754899032,0.0315619232284399
"PSMB8",1.14090169800137,2.36285553507533e-07,1.06926000819892,7.41429669827753e-07,1.30253540316201,1.21650906426577e-07
"PSMB9",0.849019874457641,0.000474710315698772,1.08060681787973,1.09390449019888e-05,1.18682827792116,1.3198902505139e-05
"PSMC2",-0.0476722320756338,0.877230506390477,0.211259963469038,0.368152067205792,-0.675665977191027,0.00631763338388549
"PSMD7",-0.124217877736138,0.660552505041202,0.337106418279205,0.0861497754680576,-0.534635258298938,0.01332118367524
"PTAFR",0.188990172588776,0.754512175697045,0.227967304832987,0.625758704040368,1.28093625816134,0.00610588689345317
"PTGDR2",-0.27342784540558,0.0588500625241781,-0.340597592741942,0.00874388723992816,-0.701264555964056,7.85359173930853e-06
"PTGER2",-0.365136891550387,0.090325478583301,0.0138012478935385,0.95883445678383,-0.518352733881276,0.0145167039506955
"PTGER3",-0.827267094879976,0.0459784865110795,-0.308306606329491,0.450402474792155,-0.346272462026679,0.433540558873517
"PTGER4",-0.0983894194891821,0.740465478013687,-0.22601674120277,0.275430538059716,-0.487167304899335,0.0276906841680318
"PTGFR",-0.087827000995027,0.885910819529762,1.17135472400107,0.0218443093752737,0.874483493505535,0.132327089274923
"PTGIR",0.159014958861847,0.672733552189015,-0.530465472052793,0.030195248847963,-0.0475583890915594,0.893671010364155
"PTGS1",-0.125945506022776,0.736408344264326,-0.376741797530994,0.148717874794976,-0.228559035578496,0.433540558873517
"PTGS2",-0.883746244176205,0.0447547216016618,-1.42646305157135,0.000504091063201872,-0.303795173699791,0.496041531924083
"PTK2",0.237028287458275,0.482037969615852,-1.49734226137269,7.41429669827753e-07,-0.566535710124136,0.0427861279698661
"PTPN2",0.352876835638027,0.158387522886498,0.0863024074492529,0.72157194651194,0.117000757892148,0.645175517733115
"PTPN22",-0.83886655321233,0.0054955997006837,0.0978429645140046,0.756819328221974,-0.581495214438283,0.0514296768572429
"PTPN6",-0.409543302298828,0.272261090060511,0.243132124711755,0.438041556406822,0.752265487090625,0.0187111380444912
"PTPRC",-0.14652668081237,0.618886151266984,-0.470535619840382,0.0216200901011364,-0.316176997243323,0.160621566059187
"PYCARD",0.55682076969147,0.00393730020159903,1.27781396261408,1.36778925403458e-08,0.864510542304853,3.84713567502285e-05
"RAC1",0.15424449461112,0.658895970388226,-0.651044429827115,0.00827783096140733,-0.707914733790393,0.00849488492187254
"RAF1",-0.346390995873067,0.116682606131332,-0.233163031994588,0.227862701442457,-0.0217865514591331,0.935237654353197
"RAG1",-0.339948560504586,0.511518586016216,-0.322756320716971,0.44706164890641,-0.509009036125147,0.254136276384919
"RAG2",-0.153581549960544,0.629448465179609,0.180928613704908,0.476480719982743,-0.346468451151682,0.172149065191848
"RAPGEF2",-0.0383877775153243,0.942981415938006,1.41819537393093,0.00126626123062595,1.23935473823381,0.00930282507452265
"RARRES3",0.774866243009212,0.000195306884047379,1.35294501460989,1.70747920021229e-08,1.08654160296554,3.64325662952733e-06
"RELA",0.0447496277030899,0.874528872175769,0.403033500193004,0.031869219968227,0.583552686815506,0.00454469810527478
"RELB",0.144752108704839,0.723661329273465,0.790700763545899,0.00812233691347197,0.517997973776585,0.11788820298424
"REPS1",-0.3100112272406,0.290449078392189,0.0483162917950608,0.867527361970414,-0.334233215900678,0.190928559183826
"RHOA",-0.0581602961019669,0.807255044534308,0.134107074430339,0.463828903948789,-0.252075640448945,0.180450259544407
"RIPK1",0.606934410530396,0.0460700057682998,-0.0280434196522403,0.934479330806024,0.070986351181352,0.834038059761026
"RIPK2",0.993286741410189,0.000577259846243491,0.180885928356759,0.5268462259788,0.582521477823052,0.0405617376699897
"RNASEL",1.45894249615259,7.70965726885037e-06,0.478762853834787,0.105138055177017,1.12800113934761,0.000521624707411695
"ROCK2",0.372410972499811,0.0496113421215504,0.00173493725431051,0.995411385291448,0.49019604179122,0.00757785727138944
"RORC",-0.153581549960544,0.499258898737204,0.0848830774107023,0.671956072329738,-0.58141826051902,0.00231755678812142
"RPS6KA5",0.164884587587997,0.516437518278183,-0.736383773058417,0.000313824400144951,-0.540035425747009,0.0107234931293891
"RUNX1",0.0626146415291089,0.865838922658992,-0.656162317013757,0.0103332804608076,-0.0112006632550514,0.975857177373195
"S100A8",1.11624271854085,0.0557398644559612,3.47476137000861,7.46764556098842e-08,3.16085865640093,1.97579692327234e-06
"S100A9",1.21112821054882,0.0240267599021022,3.04720948483816,1.52034172968769e-07,3.15576017609362,4.31598941986318e-07
"S1PR1",-0.519649459446478,0.0303122787479525,-0.361801953958876,0.0901771769970392,-0.817619380655472,0.000690822109170419
"SDHA",-0.0771375256216462,0.76102987109842,-0.201431416991349,0.266167692763415,-0.454209086402137,0.0189615732927566
"SELL",1.1064503664504,0.000208938204318519,1.024221621098,0.000332321396473356,1.58688476057708,3.09833638823233e-06
"SELPLG",-0.131115326015468,0.792806156448017,1.04792783163605,0.00281459452458578,1.84790832264096,1.07399482011204e-05
"SERPING1",2.79247447457965,7.62846495994367e-09,3.75688088529644,3.53316552574158e-11,4.74638284314312,6.87578547668059e-13
"SH2D1A",-0.423994665464356,0.509992034789947,0.481756118061373,0.332989930672902,-0.664341569589458,0.213912838078369
"SHC1",0.199746799963483,0.400235619255264,0.276161460386843,0.143696963697961,-0.14583567895496,0.499151922450835
"SIGIRR",-0.783797687513523,0.103786186845548,-0.327373901980253,0.456817690577832,0.299663024414938,0.53075176380134
"SIGLEC1",2.86607647834767,1.39743057891443e-09,0.87452208150875,0.020978741169426,3.32800743367537,8.25633044548997e-10
"SIRPA",0.0789501355888813,0.873660749489783,-0.553100110197059,0.100218929324239,0.458471040368767,0.209350960732677
"SKI",-0.270093646708971,0.488668389385794,0.187466561116341,0.551021599497453,0.131196880340807,0.710276801970536
"SLAMF1",-0.0127820912552714,0.961651549459771,-0.731010725132251,0.00273670530314563,-0.479008077117071,0.0634195473458946
"SLAMF6",-0.418741208510364,0.323850085681246,-0.334969544268114,0.339450218392635,-0.503548659150836,0.171349584852559
"SLAMF7",0.0131407932542036,0.978121763699457,0.153831727721821,0.77210028084215,-0.367547151099229,0.479186637088055
"SLC2A1",-0.125910583875727,0.856659474675408,0.665725710130742,0.170290740609171,-0.770828293689088,0.147441966803165
"SMAD2",-0.268651127146226,0.290449078392189,-0.776990061688627,0.000296661208806834,-0.814062207818022,0.000443713253586522
"SMAD3",-0.195520245212909,0.663682528117285,-0.994607218628119,0.00236805413837698,-0.930619131894015,0.00771511249733825
"SMAD5",-0.290247537691889,0.631183837836571,-0.0804259407199526,0.88081337723104,-0.321849884041598,0.516885620266025
"SMAD7",-0.785104138891163,0.0532793768187088,-0.986926264409854,0.00634357797812954,-0.562428208490277,0.157369903820856
"SMPD3",-0.194197186826583,0.257133749843575,-0.18760121726492,0.190566879248496,-0.680395995495492,3.38198084854592e-05
"SOCS1",3.52668363039866,1.19596483713086e-09,4.18703489745829,6.71093162732058e-11,5.42571507870922,1.27725297927391e-12
"SOCS3",1.19799358286321,0.0194559918151667,2.84446953342701,1.54306692912634e-07,3.71466457417704,3.73051507751743e-09
"SPP1",-0.153581549960544,0.479244367686214,-0.0513452813354247,0.79931123571449,-0.502146082760291,0.00621465711241239
"SRC",0.498709537493109,0.104982350711303,-0.438996015737398,0.0919017354493107,0.109886053267729,0.740671822062362
"STAT1",2.03001971150933,4.64773578925775e-13,0.780163919496946,8.16943638694974e-05,1.73755264997724,4.09508064886228e-10
"STAT2",3.33524342696756,2.0896117233784e-12,1.43138006261042,3.77872505539533e-05,2.73144307197425,2.42314703507915e-09
"STAT3",0.831468999741785,0.0018948774582844,-0.173542905275159,0.510093625441018,0.469000936598338,0.0793598148037093
"STAT4",-0.106968126023153,0.751631315658612,-0.615818283206577,0.00953337522088122,-0.177881205087191,0.514639550350307
"STAT5A",0.512764629702897,0.0478339899695397,0.160066444891118,0.518845036599249,0.427750782551611,0.0865877734762281
"STAT5B",-0.0766487928580055,0.806139024879251,-0.504173603352557,0.0242373354695431,-0.128131150110077,0.634406968863333
"STAT6",0.130575996663204,0.684717591775286,-0.431605047737584,0.0570791519677512,-0.0311991090712294,0.920732373989549
"SYK",0.0819873044938557,0.844122886735414,-0.386450191329814,0.195315221185474,0.115219435930859,0.74981982379567
"TAGAP",1.05871743541886,0.00173050269631079,-0.598129479093378,0.0502603410298776,0.935348673593264,0.00633017928767249
"TAL1",-0.473510926492159,0.350748631126077,-1.45594305949755,0.000577234032883174,-1.73183516940726,0.000223740129444731
"TAP1",1.63253132314607,4.41379955556549e-08,0.880172315751437,0.000530448166324731,2.05503583876452,3.5125753434067e-09
"TAP2",1.20878546722102,0.00889525556254177,1.42505747654937,0.00100591229279321,2.80512600505117,2.71480539887474e-07
"TAPBP",0.527306907740641,0.033277246593981,0.924096532008758,8.97540244021694e-05,1.16886028016894,1.3633438983298e-05
"TARP",-0.505126695663611,0.484616597637488,-0.959340821967436,0.0816676521654017,-0.787619387528546,0.190758920129785
"TBK1",0.827738078352153,0.00318015278730363,0.653843284311778,0.0108636989477647,0.785278830101388,0.00529060382438204
"TBP",-0.17401863585885,0.786891082829016,0.176902060358047,0.726908766663316,-0.591125208363915,0.228545575949824
"TBX21",0.084593980853084,0.910344573611213,-0.347602803548977,0.535933929031533,-0.245993343793049,0.694437610544636
"TBXA2R",-0.168085399203647,0.634069974405808,-0.298392653544428,0.246802820420282,-0.222583410775137,0.473105110623421
"TCF4",0.154674542992137,0.740465478013687,-0.812852891982672,0.0126529345977066,-0.643391172426158,0.0676245394712292
"TCF7",-0.868801141776563,0.0350596537872581,-2.03281932286805,3.422288798495e-07,-1.19342561666386,0.00337778531133363
"TFRC",-0.31280190358895,0.4479880537743,0.0843937181796832,0.81918179633899,-0.963666923834487,0.00624910276965371
"TGFB1",0.0318176821603835,0.935116272242917,-0.347139732192232,0.198953667849204,-0.40264880989942,0.166826984284207
"TGFB2",-0.246121105053064,0.634069974405808,0.0679758101424435,0.887833395573734,0.110318172328227,0.826813097476652
"TGFBI",0.57470785309396,0.323518132568619,-1.31018046745166,0.00634357797812954,0.00189610556816078,0.997422575473561
"TGFBR1",-0.528947210022189,0.0418590075676539,-0.672299354386039,0.00387749338076635,-0.304975380564386,0.226938279000147
"TGFBR2",-0.154613633351671,0.559203255311945,-0.569527891124554,0.0038097009816097,0.343961472981029,0.103962951263671
"THBS1",0.144459674826836,0.827727072929142,0.00198558378044211,0.998751981443095,-0.973197966706577,0.0612644935061966
"THY1",-0.101542246170959,0.796184882210943,-0.684050149207968,0.00934088123919805,-0.959665132416323,0.000994372829143506
"TICAM1",0.405495747969961,0.187863885505202,-0.226640406560687,0.369618901329715,0.229605544404008,0.457238777513777
"TIGIT",0.0995147817343316,0.824048002203716,1.47989578221718,2.08521182241758e-05,-0.114617271795259,0.770594085562213
"TIRAP",-0.0260241316549061,0.945759025983366,-0.1896147516556,0.543169530641866,-0.0910321884943075,0.796264994071199
"TLR1",0.438559839509102,0.295024666549296,0.0954435098640118,0.811916454099847,0.814777357027083,0.0263748497353965
"TLR2",1.16743939151844,0.00832312322357179,-0.163496745870505,0.722574476333029,1.82780604509559,0.000122622508686315
"TLR3",-0.149402908953975,0.74882379629699,-0.0585573407839295,0.887833395573734,-0.262000337457709,0.506595409450244
"TLR4",1.93178208069405,6.94196631653525e-06,1.02012844471564,0.00689254251534239,2.50877699498174,3.756020893545e-07
"TLR5",0.681705271664753,0.235707252416847,0.241986035140696,0.641477222201513,0.835973098748939,0.0952540169631757
"TLR6",0.136684549274111,0.754512175697045,0.269023063758132,0.401103512723122,1.21426986842724,0.000454804517016175
"TLR7",1.59331779170647,1.18497349990877e-05,0.718924487371266,0.0232624020834224,1.27211563705663,0.000738169703509292
"TLR8",0.338296750839383,0.388446829729715,-0.22092687999003,0.508992115956372,0.661965029460578,0.0483702095098563
"TLR9",0.00601142105834906,0.978121763699457,-0.0859132584147497,0.709110087586189,-0.0497720899107978,0.851329616279156
"TMEM173",-0.034512875123359,0.919702100030888,0.928299748150471,0.000156851404305265,0.938000340121693,0.000331141374977295
"TNF",-0.0874974827195247,0.844122886735414,-0.648589726733743,0.0260950535604585,0.093198482132312,0.823157961328619
"TNFAIP3",0.418359212875023,0.214100547205148,0.0579486299233771,0.866659846428614,1.07620324201294,0.000531463828879314
"TNFAIP6",-0.153581549960544,0.644009067132838,0.150109289320813,0.57927941370859,-0.360434790724956,0.173350823613392
"TNFRSF11A",0.0215720346512107,0.941586046865423,-0.133192239385955,0.55464545582828,-0.400063606973529,0.0824454543376381
"TNFRSF13B",-0.0618805776357796,0.791909033041625,-0.230429135763487,0.161482440701787,-0.428917731273958,0.0168651944269987
"TNFRSF13C",-0.594985482371177,0.278504623100591,-0.393391237465569,0.409251067730756,-0.568036965387783,0.262373829146649
"TNFRSF14",-0.0439668330768592,0.932383245285411,0.227441308705507,0.538393869732799,0.512880780714116,0.16538095828376
"TNFRSF17",-0.366138374102805,0.327313266646996,-0.338242607955437,0.276418787564897,-0.751431000543841,0.0209956674780051
"TNFRSF18",-0.106367333879872,0.774657098814673,1.28830717595776,7.83032362297706e-05,-0.193990906295893,0.542461833945765
"TNFRSF1B",0.851623300954145,0.000782570476279655,0.46169352406792,0.0447490896386045,1.21303612516879,1.3633438983298e-05
"TNFRSF4",0.0464270986593194,0.888402362749892,0.815661417938479,0.00299443345530068,-0.173832587726891,0.55906450146838
"TNFRSF9",-0.131677903206543,0.794586554903065,-0.097524813307321,0.81918179633899,-0.571043401432596,0.140295093496769
"TNFSF10",2.1983434599424,9.08793829019942e-07,2.15244361921459,1.20180771575774e-06,2.98584679523693,9.7263059806729e-09
"TNFSF11",0.0198115008454485,0.953848311232372,0.819948600061129,0.00413354181654572,-0.00360576114272071,0.993863825002865
"TNFSF12",-0.0552528160080561,0.877230506390477,-0.432808194193051,0.0941848298872912,0.0373832522672304,0.915510097819022
"TNFSF13",0.761413202685291,0.053731235436075,-0.187478881614686,0.633148194322322,0.691243715063298,0.0687214277938268
"TNFSF13B",2.98898693829807,3.16942744996276e-09,1.78385949226866,2.89365364412979e-05,3.36554696960842,2.49804603303408e-09
"TNFSF14",-0.372981896632116,0.292532727780906,-0.747719289345887,0.007727012379381,-0.165356102709228,0.628304373860606
"TNFSF15",0.0272282922554767,0.935888936852992,0.148314100644044,0.59056443447352,-0.290164571111253,0.293044986270109
"TNFSF18",-0.153581549960544,0.785793152006846,0.999774879805915,0.0272936184739848,0.24798172103781,0.645287236180444
"TNFSF4",-0.16760366440036,0.697555506156237,1.02978206329457,0.00273670530314563,-0.0948979665392606,0.821613709204922
"TNFSF8",0.574621659964033,0.0201249991512827,-0.211648636868135,0.368152067205792,0.655287279450303,0.00674439064370792
"TOLLIP",0.295065709291433,0.290851495104338,0.990412548298963,3.36017889180199e-05,1.18777343124586,7.85359173930853e-06
"TP53",-0.0650422080885029,0.877230506390477,-0.00482809549291563,0.992159515102915,-0.163761543688361,0.645287236180444
"TRADD",-0.514722557530269,0.0640874338502353,-0.16320670287247,0.552903865633995,0.0948964568433457,0.761226579231051
"TRAF1",-0.278973391374497,0.509992034789947,0.18171600145376,0.597227825977634,-0.731005596270276,0.0352754774179623
"TRAF2",-0.014262228474192,0.962771248107083,0.181423711036774,0.551021599497453,0.156396661506304,0.642669210617857
"TRAF3",-0.351309939274578,0.352793147398911,0.397446662619847,0.187248828637757,-0.321873951478146,0.336101832775755
"TRAF4",-0.0395875862733028,0.895230570208248,0.178248780068751,0.431808390492497,-0.23600493583952,0.326126071607794
"TRAF5",-0.58489233442628,0.198948181553605,-0.940486544697491,0.0122810081752824,-1.17810185194924,0.00496889077654699
"TRAF6",-0.189858051236034,0.434665982532567,-0.414707866327754,0.0272936184739848,-0.0748071360462257,0.745250537546037
"TRIM39",-0.0930888295529941,0.847268735268289,-0.426876994267911,0.207567803444583,-0.684814172517035,0.0617434655567175
"TSLP",0.0576206411099278,0.935771745529293,1.38606008425576,0.0109068254473367,0.325750757903322,0.628713529376227
"TUBB",-0.221026373500877,0.565171598495881,0.658143324670155,0.019665544979425,-0.710270234684396,0.0211200330033434
"TWIST2",-0.153581549960544,0.560988364422152,-0.00456287497288788,0.989257852514773,-0.430682434852136,0.0452230703710922
"TYK2",-0.150691442282607,0.625853707978663,-0.299485030103218,0.173780866264683,-0.424443694009675,0.0716274036333505
"TYROBP",-0.00772275292508873,0.978121763699457,-0.352709651664901,0.221862542399731,-0.119038558058762,0.735082475883726
"UBB",-0.179123615530429,0.692428650045704,-2.51300272384269,1.92642762386229e-09,-1.37536322603976,0.000165450458057834
"UBE2L3",0.385288749470599,0.105597396921853,-0.114624541600751,0.616105417326978,-0.100865052397285,0.686216186216924
"USP9Y",-0.380077574147849,0.126307391289112,-1.05430527376673,9.45598590125725e-06,-1.03684504258879,4.6107866627717e-05
"VCAM1",-0.153581549960544,0.806139024879251,1.48811424322178,0.00488023331839212,0.312882733370452,0.616227010891499
