"gene","avexpr","lfc","padj","pvalue","Comparison","Significant","Regulation"
"AREG",5.51020822061677,1.41807844981334,0.00634357797812988,0.00208798382543745,"Late",TRUE,"Up"
"TLR4",10.7120025000904,1.02012844471564,0.0068925425153424,0.0023167402317957,"Late",TRUE,"Up"
"TNFSF14",6.1334695905632,-0.74771928934589,0.00772701237938066,0.00260800138885651,"Late",FALSE,"None"
"PMCH",5.5449140610439,1.3252585217814,0.00680867084048604,0.00227905300099951,"Late",TRUE,"Up"
"C1QB",7.55433557444773,1.41064399070909,0.00812233691347196,0.00280939965765836,"Late",TRUE,"Up"
"MS4A2",7.31587978033572,1.11461475755339,0.00810834609124502,0.00278194301038532,"Late",TRUE,"Up"
"HLA-DQB1",7.70308157458123,-0.822981213013528,0.00808882628235728,0.00276396435031734,"Late",FALSE,"None"
"FN1",8.68927889996582,-0.865319465360811,0.0079328488493864,0.002688538731382,"Late",FALSE,"None"
"LCK",9.16135992727536,0.961205359213894,0.00794883625400859,0.00270504329982998,"Late",FALSE,"None"
"RELB",6.01756800071205,0.790700763545897,0.00812233691347196,0.00280047323152839,"Late",FALSE,"None"
"CCR1",8.13494252331855,0.931667318732202,0.00846685211148241,0.00296398867500988,"Late",FALSE,"None"
"RAC1",8.88663081676875,-0.651044429827115,0.00827783096140735,0.00287472790709963,"Late",FALSE,"None"
"CD8B",8.10500841826228,1.18169726683496,0.00838886822503153,0.00292498892086176,"Late",TRUE,"Up"
"LILRB3",7.56997943539768,1.09926411672723,0.00891753144738987,0.00315906971776433,"Late",TRUE,"Up"
"LTB",8.45145530615986,-0.554942187912108,0.00874388723992769,0.00308536049051842,"Late",FALSE,"None"
"JAK1",9.69493426219117,-0.572743906169313,0.00906503910538342,0.00322396788266774,"Late",FALSE,"None"
"STAT4",8.83132635732097,-0.615818283206579,0.00953337522088102,0.00343041953554715,"Late",FALSE,"None"
"CD40",5.82415321985233,-0.790611549372564,0.0101548355627638,0.00366820419910157,"Late",FALSE,"None"
"JUN",6.44317332107973,0.731434724807496,0.0104108914907042,0.00380425881529218,"Late",FALSE,"None"
"KLRG1",7.30724444688537,-1.20233722767007,0.0105171295590665,0.00385774766253065,"Late",TRUE,"Down"
"RUNX1",8.2619463149582,-0.656162317013761,0.0103332804608072,0.00374707520196635,"Late",FALSE,"None"
"PTGDR2",4.8891051172165,-0.340597592741942,0.00874388723992769,0.00307502221571122,"Late",FALSE,"None"
"THY1",5.1475291839487,-0.684050149207965,0.00934088123919832,0.00334812619034026,"Late",FALSE,"None"
"KIR2DL4",5.12119073905216,-0.588548688358637,0.00924468264463621,0.00330075140450052,"Late",FALSE,"None"
"CLEC4E",8.70647768692116,1.31279339172626,0.0106792005266808,0.00393209057049335,"Late",TRUE,"Up"
"TBK1",8.43534953883625,0.653843284311778,0.0108636989477647,0.00403032624840365,"Late",FALSE,"None"
"ABCB1",5.30492543616824,-0.764398386087401,0.0108636989477647,0.00402885064864821,"Late",FALSE,"None"
"TRAF5",6.5692627930526,-0.940486544697492,0.0122810081752822,0.00462464743002259,"Late",FALSE,"None"
"TSLP",5.80668824604662,1.38606008425575,0.0109068254473369,0.00406153750967774,"Late",TRUE,"Up"
"NR3C1",8.84176078424183,-0.614141335475001,0.0117336592383297,0.00438580289521947,"Late",FALSE,"None"
"TCF4",7.12184908582519,-0.81285289198267,0.0126529345977067,0.00478235045464229,"Late",FALSE,"None"
"ITGA5",9.09081147827871,-0.656130095592394,0.0119643955590187,0.00448873417765135,"Late",FALSE,"None"
"CCBP2",4.92146458391025,-0.46663133261224,0.0103746493118938,0.00377654598382746,"Late",FALSE,"None"
"MME",8.08171291474692,-1.01673791635635,0.0135511694644605,0.00515965029818369,"Late",TRUE,"Down"
"IL1RL2",5.51306662967235,1.26138973259149,0.0131519530434508,0.00498930436236907,"Late",TRUE,"Up"
"JAK3",8.13678684300887,0.670557314239716,0.0151155345549488,0.00577636885363453,"Late",FALSE,"None"
"FCGRT",7.56561238907686,-0.830808161351023,0.0158950646583142,0.00610842632786655,"Late",FALSE,"None"
"MAF",7.63263027625306,-0.548016217458506,0.0163561353687956,0.00634170938985382,"Late",FALSE,"None"
"IL33",5.75095507992573,1.4617076711462,0.0158950646583142,0.00611860229525064,"Late",TRUE,"Up"
"LILRB2",7.80484227067215,-0.720624856456315,0.017530878609284,0.00682163895675067,"Late",FALSE,"None"
"FADD",7.17627084995217,0.466235503085737,0.0183439344847196,0.00716360063559482,"Late",FALSE,"None"
"CXCL2",5.44374986759407,0.634618480122996,0.0160654050848125,0.00620657909134318,"Late",FALSE,"None"
"ALOX12",5.7748325440327,-0.74731546721498,0.0194715113570419,0.00765825132871105,"Late",FALSE,"None"
"KLRC2",7.51911589894088,-1.284275808275,0.020125475135596,0.00799966584887709,"Late",TRUE,"Down"
"TUBB",9.53432089516258,0.658143324670162,0.019665544979424,0.0077619933461325,"Late",FALSE,"None"
"PTPRC",12.6052696311371,-0.470535619840376,0.0216200901011379,0.00871437383434985,"Late",FALSE,"None"
"MEF2A",6.54886211642938,-0.481886150566363,0.022943811614162,0.00947192222844067,"Late",FALSE,"None"
"ARG1",5.49078274465207,1.1862544339051,0.0201490375240044,0.00803713351724582,"Late",TRUE,"Up"
"CDC42",12.0106641354335,-0.359539171416545,0.0218443093752725,0.00888364656075084,"Late",FALSE,"None"
"CXCL6",5.59540225591109,0.937399946115876,0.0206709608846638,0.00827415031227129,"Late",FALSE,"None"
"CD70",5.16094552687374,0.532671055804347,0.0200676614519975,0.00794869714416639,"Late",FALSE,"None"
"CD164",10.5051961879155,0.389597561113643,0.0218443093752725,0.00892661457036939,"Late",FALSE,"None"
"CD53",10.9923613753181,0.512728041612435,0.0219368150942325,0.00899501204700746,"Late",FALSE,"None"
"POLR2A",8.91948969054714,-0.466103714369879,0.0220718379841068,0.00908116067686404,"Late",FALSE,"None"
"IL23R",4.88901579248755,-0.333191012874151,0.0184586039660312,0.00723412512476258,"Late",FALSE,"None"
"SIGLEC1",6.92181700170237,0.87452208150875,0.0209787411694268,0.00842660733165261,"Late",FALSE,"None"
"IL15",7.64416021726647,0.680863644031342,0.0235245258176709,0.0098100881722226,"Late",FALSE,"None"
"IRF4",7.80164233577734,0.661888706219509,0.0232624020834239,0.00966001822168772,"Late",FALSE,"None"
"PTGFR",5.63169853447843,1.17135472400107,0.0218443093752725,0.00886287329191276,"Late",TRUE,"Up"
"LTF",7.58383522832521,1.59383125152906,0.0241314143926845,0.0100968261057257,"Late",TRUE,"Up"
"IL10",5.21668128986082,0.525503253474484,0.0218443093752725,0.00889706801708326,"Late",FALSE,"None"
"STAT5B",9.12919752649984,-0.504173603352557,0.0242373354695428,0.0101749483630856,"Late",FALSE,"None"
"ANP32B",9.39690191596025,0.524653564231128,0.0248203071160995,0.0104542995105468,"Late",FALSE,"None"
"IKZF3",8.96968610790492,-0.78438032484792,0.0249894358369737,0.0105603892030726,"Late",FALSE,"None"
"TLR7",6.0794300288826,0.718924487371263,0.0232624020834239,0.00966833447818733,"Late",FALSE,"None"
"LY96",9.01132046066814,0.792800065018473,0.0257841635082132,0.0110400811673939,"Late",FALSE,"None"
"TRAF6",6.90460459870098,-0.414707866327759,0.0272936184739832,0.0118005881826148,"Late",FALSE,"None"
"PRG2",5.34409100423296,1.02710750367278,0.0254839948768922,0.0108760145499707,"Late",TRUE,"Up"
"IL22RA2",5.44789104355167,1.19763739442175,0.0251119120276992,0.0106471705110468,"Late",TRUE,"Up"
"NT5E",5.34018996048349,0.618689329275089,0.0251155579393335,0.010683745009061,"Late",FALSE,"None"
"TNF",5.62809651949262,-0.648589726733744,0.026095053560458,0.0112095906507965,"Late",FALSE,"None"
"TNFSF18",5.40112732469416,0.999774879805912,0.0272936184739832,0.0117762527549159,"Late",FALSE,"None"
"RELA",7.03940257885671,0.403033500193001,0.0318692199682287,0.0139504982219174,"Late",FALSE,"None"
"CD96",8.55685765518541,-0.828057294951138,0.0300705151055955,0.0130431383512416,"Late",FALSE,"None"
"ATF2",8.40116690245231,-0.349405086490735,0.0318692199682287,0.0139566737378296,"Late",FALSE,"None"
"MAPK3",8.51777755647457,0.491175720463245,0.0322079966627412,0.0141499566928361,"Late",FALSE,"None"
"PTGIR",5.51080713719057,-0.530465472052791,0.0301952488479632,0.0131393551472309,"Late",FALSE,"None"
"IRAK3",9.92452630104208,0.9158743295154,0.0332102150132363,0.0146365801174096,"Late",FALSE,"None"
"FCER1A",8.25440969257078,1.14140635784737,0.0350686549364486,0.0156057363274157,"Late",TRUE,"Up"
"ITLN2",5.47200177514051,0.572443108451748,0.0349592941176068,0.0155049588973486,"Late",FALSE,"None"
"IRGM",5.41118507478095,0.791286395950446,0.0350686549364486,0.015651282537885,"Late",FALSE,"None"
"NOD1",6.66701166887488,0.75093010361948,0.0419663139580927,0.0189638573534477,"Late",FALSE,"None"
"PDCD2",6.65439251011171,0.544723480128012,0.0446348935831455,0.0204810041685563,"Late",FALSE,"None"
"CXCL13",4.9391231716753,-0.486634185174496,0.0344140299691093,0.0152151290100525,"Late",FALSE,"None"
"PDCD1",6.44493912647766,0.972396252496498,0.0447490896386054,0.0207206384379595,"Late",FALSE,"None"
"CEACAM1",6.68426105654938,-0.520564371274543,0.0461013285851995,0.0214110772927077,"Late",FALSE,"None"
"CASP2",7.55190552299618,-0.508056535654869,0.0445383004316922,0.0203124466403952,"Late",FALSE,"None"
"CD4",4.90368089609162,-0.341014270006999,0.0351169264776307,0.0157218039042112,"Late",FALSE,"None"
"IRF1",11.0818960196688,0.502068946608738,0.0445383004316922,0.020304433393106,"Late",FALSE,"None"
"TNFRSF1B",9.13190017574617,0.46169352406792,0.0447490896386054,0.0206842956750346,"Late",FALSE,"None"
"BAX",9.52321143788358,0.452438529426098,0.0447490896386054,0.0206573624757997,"Late",FALSE,"None"
"EBI3",4.90590514148056,-0.340475144177289,0.0378492331689647,0.0169978425110274,"Late",FALSE,"None"
"CCRL1",5.4233796956772,1.030773506236,0.0445383004316922,0.0202576348209276,"Late",TRUE,"Up"
"MRC1",5.55307518587181,0.783281437783971,0.0446348935831455,0.0204568115981275,"Late",FALSE,"None"
"FEZ1",4.9019718273345,-0.397935822386871,0.040475301990067,0.0182336437137959,"Late",FALSE,"None"
"TAGAP",10.5355784548802,-0.59812947909337,0.0502603410298826,0.0234127669511587,"Late",FALSE,"None"
"CD3D",10.6276687557753,0.678788386346195,0.0538831253371704,0.0252506696140715,"Late",FALSE,"None"
"STAT6",8.52290134175108,-0.431605047737573,0.0570791519677587,0.0268279975078587,"Late",FALSE,"None"
"IL1A",5.35416694760732,0.881116753841331,0.0526769558526586,0.0246119668209772,"Late",FALSE,"None"
"GTF3C1",5.93940715422461,-0.51199795904562,0.0617750347902493,0.0292936008768267,"Late",FALSE,"None"
"LAIR1",9.78738382588687,0.413031925949699,0.057322893722527,0.0271024560278057,"Late",FALSE,"None"
"MBP",6.25543474145693,-0.475291259201189,0.0640618812624538,0.0307354074676208,"Late",FALSE,"None"
"CTNNB1",8.19046883904589,-0.367066939711576,0.0631316310851764,0.030112995580377,"Late",FALSE,"None"
"APP",9.0778013979391,0.302746106878649,0.0622622838548933,0.0296114906478642,"Late",FALSE,"None"
"HFE",5.3004739416749,0.621449094915645,0.0572539345938193,0.0269899998503639,"Late",FALSE,"None"
"LTBR",6.23717134097626,0.454781864970682,0.0633745303247625,0.030317243934998,"Late",FALSE,"None"
"NFATC2",6.96072257557424,-0.704465484372476,0.0688697305010975,0.0332342074663595,"Late",FALSE,"None"
"DEFA1",6.42048256946384,1.47435291751062,0.0719940726738914,0.0350431399765524,"Late",FALSE,"None"
"CFD",9.82700203763503,-1.06615755018129,0.067516969036793,0.0324872445156117,"Late",FALSE,"None"
"CMKLR1",6.67486529224367,0.554597721943806,0.0755813137428597,0.0372108838929281,"Late",FALSE,"None"
"IFNGR2",9.53364915543611,0.677098234803218,0.0720860922517538,0.0351884690210793,"Late",FALSE,"None"
"HMGN1",5.41032023402083,0.788107606938334,0.0702979800865,0.0340214771129923,"Late",FALSE,"None"
"CD8A",8.14170630247869,0.727709810489211,0.076471825820574,0.0379368063639146,"Late",FALSE,"None"
"GRB2",9.48581153815028,0.241263213528171,0.0755813137428597,0.037173508178421,"Late",FALSE,"None"
"CLEC7A",9.85595975263499,-0.891368027819729,0.0759419673570497,0.0374943604524346,"Late",FALSE,"None"
"FOXP3",5.16570248263828,0.467958411983647,0.0708090020902753,0.0343675491316817,"Late",FALSE,"None"
"CD81",9.75543940794245,0.345058188851585,0.076471825820574,0.0379692747449433,"Late",FALSE,"None"
"HLA-C",8.20392955774461,0.731796484815829,0.081518155370512,0.0407022309939237,"Late",FALSE,"None"
"IRF5",7.94993759718896,0.567603065145659,0.082315668640081,0.0416744598554385,"Late",FALSE,"None"
"HLA-DRB1",11.5628006569553,-0.566778094887463,0.081518155370512,0.0406832466879228,"Late",FALSE,"None"
"CD82",8.30320663702759,0.642228453893061,0.0816303856837438,0.0409536968099902,"Late",FALSE,"None"
"FYN",9.70441082897042,-0.506085313156275,0.0816303856837438,0.0409859677073191,"Late",FALSE,"None"
"TARP",9.80600848088305,-0.959340821967436,0.0816676521654014,0.0411185807973639,"Late",FALSE,"None"
"BATF3",5.72191258667057,0.374961033508855,0.0743735448457336,0.0364088064725976,"Late",FALSE,"None"
"CD247",8.13788578083451,-0.602767178988424,0.0850920162259402,0.0433174141178078,"Late",FALSE,"None"
"BLNK",6.24592214764861,-0.565893693157162,0.088540979229031,0.0458140910655097,"Late",FALSE,"None"
"PSMB7",9.73313332922634,0.359702341687512,0.0846176579412275,0.0429579183969411,"Late",FALSE,"None"
"HRAS",5.90529823463141,0.597936990531825,0.088540979229031,0.0458009943148776,"Late",FALSE,"None"
"PSMD7",8.54517574785103,0.337106418279207,0.0861497754680555,0.0442163422207035,"Late",FALSE,"None"
"HLA-DPA1",9.48713832144671,-0.930412434383427,0.0861497754680555,0.0441345040023731,"Late",FALSE,"None"
"SRC",6.20927493989461,-0.438996015737405,0.0919017354493038,0.0478094104917578,"Late",FALSE,"None"
"TNFSF12",7.47994011074357,-0.432808194193054,0.0941848298872889,0.0492598482674105,"Late",FALSE,"None"
"CXCL5",5.3507158612654,0.451086615239404,0.0820649796204321,0.0414330859450438,"Late",FALSE,"None"
"S1PR1",9.11780939714553,-0.361801953958873,0.0901771769970435,0.0467864851365414,"Late",FALSE,"None"
"MASP2",5.3612846481044,0.797583282507368,0.0861497754680555,0.0441953451917142,"Late",FALSE,"None"
"GZMK",10.3112092214844,0.653370880338276,0.0938113629992828,0.0489336816760554,"Late",FALSE,"None"
"PPARG",5.25910342865305,0.638003442778595,0.0862791080636591,0.0444030556143518,"Late",FALSE,"None"
"CCR5",8.14655676280274,0.591605881162565,0.0993126920603296,0.0520802959758493,"Late",FALSE,"None"
"RNASEL",6.91438408270285,0.478762853834788,0.105138055177015,0.0558683389434349,"Late",FALSE,"None"
"SIRPA",8.79566146820628,-0.553100110197063,0.100218929324237,0.0528350840788864,"Late",FALSE,"None"
"EIF2A",8.65530854370845,-0.33216767692365,0.100628184917784,0.0531911884014507,"Late",FALSE,"None"
"ITGAX",7.31306864179306,-0.430777410217785,0.105898750804117,0.0564202549611895,"Late",FALSE,"None"
"MAPK1",9.8082235308694,-0.244780748447839,0.112328702267893,0.0601593049802941,"Late",FALSE,"None"
"CR1",5.81874969512122,-0.706486416085353,0.12828034438978,0.070491569999405,"Late",FALSE,"None"
"CD83",6.38999908493863,-0.389587018695233,0.132262914679119,0.0732334409032221,"Late",FALSE,"None"
"NCAM1",5.18032916584195,0.341594508313852,0.103241355205806,0.0547164783517519,"Late",FALSE,"None"
"ATG7",7.85561549234353,-0.409950409196465,0.12618033742096,0.0689856238061595,"Late",FALSE,"None"
"HLA-DMA",9.14830476595579,-0.548743072308554,0.123066299016384,0.066424906163655,"Late",FALSE,"None"
"CX3CL1",4.90178179252169,-0.293866841832143,0.0998395811472519,0.0524958467120139,"Late",FALSE,"None"
"GNB1",10.6499050198824,-0.359893260226677,0.124113394916178,0.0673362770186795,"Late",FALSE,"None"
"IL7",7.33394077407207,-0.498001042972954,0.130218493236,0.0719198372684185,"Late",FALSE,"None"
"ITGAL",9.52906977633188,-0.478836206201523,0.125908492437587,0.0684857908656333,"Late",FALSE,"None"
"CD160",5.30939113933361,0.574563283985824,0.114908917290275,0.0617014409438715,"Late",FALSE,"None"
"CXCL9",5.32381711233571,0.671159598529587,0.116662674652937,0.0628058471632268,"Late",FALSE,"None"
"C1QA",6.44291651382185,0.866638344068797,0.127388992177507,0.0698240919466671,"Late",FALSE,"None"
"ZAP70",7.24623675757603,0.550809619063819,0.133820682255847,0.0742826102340687,"Late",FALSE,"None"
"CD7",9.49060012572411,0.608368994526014,0.128702218881049,0.0709028960362821,"Late",FALSE,"None"
"LILRB1",6.65135740895528,1.26591670879041,0.142821054829076,0.0804737882161043,"Late",FALSE,"None"
"LTA",4.87256865344913,-0.19407005039884,0.109862610627713,0.0586853275737993,"Late",FALSE,"None"
"IKZF2",7.74899234594814,-0.637626102788078,0.142619898024059,0.0801615326411379,"Late",FALSE,"None"
"SHC1",7.96131841206303,0.276161460386846,0.143696963697957,0.0811677410009381,"Late",FALSE,"None"
"PTGS1",7.22391900121372,-0.376741797530994,0.148717874794975,0.084418654172322,"Late",FALSE,"None"
"AHR",6.95709537479499,-0.541860155135908,0.149490537055822,0.0850657449355304,"Late",FALSE,"None"
"LIMK1",5.54721911330074,0.401508556035793,0.137788463708044,0.077253782999489,"Late",FALSE,"None"
"IL21",5.06541850182356,0.307447265629205,0.125959395714427,0.0686891544272538,"Late",FALSE,"None"
"CIITA",7.56240671492839,-0.49205189212398,0.155695708578462,0.089031018852398,"Late",FALSE,"None"
"IL2RB",8.72124686881419,0.511277480674035,0.148197029333913,0.0839163094973066,"Late",FALSE,"None"
"IL12B",4.87526220682432,-0.187113465697479,0.123789813637338,0.0669880720938454,"Late",FALSE,"None"
"BAD",5.09363969911919,0.302462967234405,0.134714026652243,0.0751542687041802,"Late",FALSE,"None"
"NOD2",8.79864452651336,0.35160898890719,0.155822062088332,0.0893205962598389,"Late",FALSE,"None"
"OXER1",5.08634428633776,-0.313448818356814,0.134714026652243,0.0751139236666752,"Late",FALSE,"None"
"IL1B",8.28156188576359,0.527837232608919,0.165444998778945,0.09599040375459,"Late",FALSE,"None"
"GUSB",6.33881982012087,0.435927900793511,0.175327587031634,0.102702352236104,"Late",FALSE,"None"
"POU2F2",6.08439700234411,-0.432490710317492,0.169446618229939,0.0985484516065334,"Late",FALSE,"None"
"IL16",9.24653187731422,-0.29525696175123,0.161306961650353,0.0929146097093388,"Late",FALSE,"None"
"CD80",6.66720276180887,-0.467040801120588,0.180278521873452,0.106608219350549,"Late",FALSE,"None"
"SLC2A1",7.99947926496044,0.665725710130744,0.17029074060917,0.0992768892254294,"Late",FALSE,"None"
"FOXJ1",4.87822424826372,-0.177589328141669,0.135380331067293,0.0757148016150413,"Late",FALSE,"None"
"DAXX",6.9296492330408,0.258423894475751,0.182824536196445,0.108623783012114,"Late",FALSE,"None"
"TYK2",8.33417234475677,-0.299485030103218,0.173780866264683,0.101553951136544,"Late",FALSE,"None"
"IL26",5.2908237813331,0.512155446590857,0.152278339949169,0.0868644923838358,"Late",FALSE,"None"
"ARG2",9.24937539195414,0.457964224791466,0.177979100087777,0.104503767276087,"Late",FALSE,"None"
"TRAF3",7.23016134681914,0.397446662619849,0.187248828637753,0.112297065989169,"Late",FALSE,"None"
"CD69",6.94342936391533,0.497255396163097,0.195315221185472,0.119041494641634,"Late",FALSE,"None"
"LILRA4",6.41404599280493,0.376233147684583,0.187248828637753,0.112199012735373,"Late",FALSE,"None"
"CSF3R",10.6880153286696,0.674650188894892,0.17890761528751,0.105298484869358,"Late",FALSE,"None"
"MBL2",5.15118064783518,0.469751974932233,0.160865991377362,0.0924362460913155,"Late",FALSE,"None"
"ADA",6.50076880555381,0.371765692504419,0.196486853518353,0.120303666240665,"Late",FALSE,"None"
"C14orf166",9.56809302304347,0.259318530953138,0.182800916282987,0.108354796959929,"Late",FALSE,"None"
"MAP2K4",10.0891188968916,-0.301316002779435,0.184885816694125,0.110126985429093,"Late",FALSE,"None"
"C3",5.08899564730463,0.348614213543891,0.16315030834576,0.0944314894888288,"Late",FALSE,"None"
"ATG16L1",5.79330580785726,0.394195691230655,0.192856190410739,0.116466848602301,"Late",FALSE,"None"
"AGER",5.64478252604702,-0.378493513108283,0.195315221185472,0.118899845932482,"Late",FALSE,"None"
"TRIM39",5.99501738082281,-0.42687699426791,0.207567803444585,0.128825205764073,"Late",FALSE,"None"
"SYK",8.55384618919988,-0.386450191329816,0.195315221185472,0.118669940527967,"Late",FALSE,"None"
"PECAM1",8.55728856363831,-0.290761497058845,0.195315221185472,0.118793811052957,"Late",FALSE,"None"
"CCR2",7.78305413921688,-0.302001255557048,0.206535578590648,0.127320398517526,"Late",FALSE,"None"
"TNFRSF13B",4.91859521663242,-0.230429135763487,0.161482440701791,0.0932409071834606,"Late",FALSE,"None"
"TGFB1",10.0516205390696,-0.347139732192234,0.198953667849201,0.122091511650835,"Late",FALSE,"None"
"CD44",10.5541434954787,-0.320825504013985,0.19934961622754,0.122612525462127,"Late",FALSE,"None"
"DPP4",8.05541405205017,0.371181105447009,0.207567803444585,0.128571828504343,"Late",FALSE,"None"
"NOX1",5.24560081715689,0.512323595204233,0.184885816694125,0.11036419741295,"Late",FALSE,"None"
"HDAC4",7.81568783970424,0.295542262743697,0.217768108168234,0.135763381242958,"Late",FALSE,"None"
"PDGFA",5.07028560655438,-0.293888719065059,0.179398686788622,0.105837718984082,"Late",FALSE,"None"
"CCL5",8.75908114365567,0.488125775702851,0.210786184451488,0.131116650300368,"Late",FALSE,"None"
"LTB4R",6.5425642493209,0.38115789505665,0.227725108068701,0.144829357432814,"Late",FALSE,"None"
"EGR1",6.72648810062046,-0.465525731394293,0.235463547431916,0.151064479523963,"Late",FALSE,"None"
"IRAK2",6.70040535763869,0.279221056416082,0.23588663661755,0.15166490862021,"Late",FALSE,"None"
"TYROBP",11.4533025880118,-0.352709651664895,0.221862542399744,0.138625410034987,"Late",FALSE,"None"
"MAP4K2",7.50374517511386,-0.274499334900585,0.227725108068701,0.14424030770892,"Late",FALSE,"None"
"HLA-B",13.4125022449875,0.478596302924602,0.227725108068701,0.144648131447433,"Late",FALSE,"None"
"KIR3DL2",6.86540197443303,0.384884319418955,0.239083795052355,0.154387443667002,"Late",FALSE,"None"
"RAF1",7.88070873416791,-0.233163031994586,0.227862701442461,0.145552464798671,"Late",FALSE,"None"
"IL5RA",5.55512322487225,0.638669229836062,0.224890865251242,0.140831239188016,"Late",FALSE,"None"
"CD276",5.10944551751978,-0.443591740621657,0.196012268082492,0.119739711883029,"Late",FALSE,"None"
"C10orf54",10.4022812145205,0.30100834681572,0.225310079904223,0.141407999939889,"Late",FALSE,"None"
"SMPD3",4.94108277977513,-0.187601217264921,0.190566879248493,0.114552754471549,"Late",FALSE,"None"
"CD59",10.4486121621704,0.23337390113266,0.227655261523908,0.14383240372431,"Late",FALSE,"None"
"IL21R",6.77443366758413,0.410898214475892,0.249760760704306,0.162569110127825,"Late",FALSE,"None"
"B3GAT1",4.88341789662218,-0.160296716954399,0.191548912021405,0.115410223142604,"Late",FALSE,"None"
"IL1R1",7.05417420240891,0.440123628661346,0.249760760704306,0.162675418757198,"Late",FALSE,"None"
"CASP10",8.78941933209675,-0.214298888062368,0.236812133767619,0.152590245189177,"Late",FALSE,"None"
"IDO2",8.07556249685114,0.60086533254449,0.260762327173605,0.171295754670527,"Late",FALSE,"None"
"CD6",9.01251088807728,-0.387439765212848,0.239622152360905,0.155069286883487,"Late",FALSE,"None"
"DOCK9",6.93141302262669,0.481372181003587,0.270132310591476,0.179334699918469,"Late",FALSE,"None"
"ITGAE",4.91961713526676,-0.1730708787467,0.20669686552819,0.12770810520082,"Late",FALSE,"None"
"ICAM3",8.70441117382806,0.448459335427831,0.254361650772353,0.166381609779963,"Late",FALSE,"None"
"NOTCH1",7.59778237812575,0.327263013509695,0.265059544461357,0.174598312142867,"Late",FALSE,"None"
"IFNAR2",7.86633561391291,-0.309470050828305,0.268542019460096,0.177904406197414,"Late",FALSE,"None"
"B2M",16.4016521648206,0.215630425595464,0.277742980481418,0.186324091508455,"Late",FALSE,"None"
"DEFB4A",5.23542841158309,0.494742136588919,0.227837838605813,0.145218817632994,"Late",FALSE,"None"
"CCL1",5.23060264676656,0.422324132460114,0.22713238632883,0.143185270042721,"Late",FALSE,"None"
"MAPK11",5.14978772018397,0.338980938453111,0.225622586356194,0.141918809549015,"Late",FALSE,"None"
"KLRF1",8.61410607893312,-0.451683776974658,0.259956603409034,0.170403910184444,"Late",FALSE,"None"
"SDHA",8.04055502118017,-0.201431416991355,0.266167692763398,0.175960232036054,"Late",FALSE,"None"
"CXCL3",7.94959617002054,0.37243826212773,0.281539701739244,0.189263788337957,"Late",FALSE,"None"
"PTGER4",8.83590630647583,-0.22601674120277,0.275430538059717,0.184004501716324,"Late",FALSE,"None"
"MAFG",7.36347686786372,0.202751545012946,0.296150820690268,0.200325171596625,"Late",FALSE,"None"
"IL12RB1",7.86814250272983,0.257642464036999,0.293903794572483,0.198395309028008,"Late",FALSE,"None"
"PRKCB",10.2567471071154,0.216114308753328,0.28592571582257,0.192611047060392,"Late",FALSE,"None"
"TBXA2R",5.14403585659143,-0.298392653544429,0.24680282042028,0.160060406548717,"Late",FALSE,"None"
"PDGFRB",4.94023788602411,-0.222364607015365,0.234040957234122,0.149825382664522,"Late",FALSE,"None"
"FCGR2B",7.76962651678489,-0.402154412528065,0.315828574306661,0.216278702907351,"Late",FALSE,"None"
"NFKBIZ",8.3960709354462,-0.240616619916379,0.306907097133097,0.208457121762648,"Late",FALSE,"None"
"TNFRSF17",5.26877361430575,-0.338242607955435,0.2764187875649,0.185050234353071,"Late",FALSE,"None"
"FCGR3",8.71373678807464,-0.371502227620821,0.311939014008434,0.212309956535726,"Late",FALSE,"None"
"ICOSLG",4.99664300227976,-0.2278590077271,0.251543116754453,0.164187138969434,"Late",FALSE,"None"
"HLA-DPB1",10.1386495558248,-0.469341406347816,0.305911231570186,0.207354056545482,"Late",FALSE,"None"
"CR2",5.01830724178553,-0.204448540983081,0.265059544461357,0.174857970056097,"Late",FALSE,"None"
"GPI",9.81183542437771,0.312243853460547,0.312369259654452,0.213038449053036,"Late",FALSE,"None"
"CFI",5.65496181763874,-0.436092776471638,0.331987175039813,0.22873314430916,"Late",FALSE,"None"
"CD1E",5.16300034078946,0.329542218799731,0.272927473458879,0.181570996987287,"Late",FALSE,"None"
"GZMM",5.84832772112344,-0.450878028553072,0.356356283363768,0.247014048579906,"Late",FALSE,"None"
"SLAMF6",7.5355369366248,-0.334969544268114,0.339450218392635,0.234821908399926,"Late",FALSE,"None"
"SH2D1A",8.2358403110859,0.481756118061375,0.3329899306729,0.229888445862044,"Late",FALSE,"None"
"IKZF1",9.79472726513376,-0.204809268303531,0.326984245433819,0.224374126573834,"Late",FALSE,"None"
"IL1RL1",5.69504831291442,0.365984030169087,0.35950244030217,0.249696255607365,"Late",FALSE,"None"
"TNFSF8",7.87958661780602,-0.211648636868137,0.368152067205798,0.258102918975413,"Late",FALSE,"None"
"IL17B",4.88853600666493,-0.141607755902041,0.275430538059717,0.183966268216343,"Late",FALSE,"None"
"IRAK1",7.4663709162831,0.20572648280857,0.370155776983534,0.261741951088775,"Late",FALSE,"None"
"MS4A1",8.06409498768526,-0.560461173197187,0.360844695914498,0.252138344007202,"Late",FALSE,"None"
"CYSLTR1",6.98212881410984,0.338283272443078,0.394011065270387,0.283556080445634,"Late",FALSE,"None"
